rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
112	1	1	10	0.16583018180139594	-137.08119251282912	N/A	56.21593913734797	C26H44O7	[M + H]+	RBBXECYNTJPNFM	InChI=1S/C26H44O7/c1-25(2,27)23-13-11-21(32-23)19-9-7-17(30-19)15-5-6-16(29-15)18-8-10-20(31-18)22-12-14-24(33-22)26(3,4)28/h15-24,27-28H,5-14H2,1-4H3	null	CC(C)(C1CCC(O1)C2CCC(O2)C3CCC(O3)C4CCC(O4)C5CCC(O5)C(C)(C)O)O	2.5	101013603;101095807;101133144;101133158	PubChem:(101013603 101095807 101133144 101133158)	2	469.3180643717448	290.433	148_Ga_QC_Iter_148
113	1	1	5	0.16373088048021683	-24.19543793356052	N/A	44.64423713183901	C16H28N4O5	[M + H]+	XWEVVRRSIOBJOO	InChI=1S/C16H28N4O5/c1-9(2)8-10(17)15(23)20-7-3-4-12(20)14(22)19-11(16(24)25)5-6-13(18)21/h9-12H,3-8,17H2,1-2H3,(H2,18,21)(H,19,22)(H,24,25)	5-amino-2-[[1-(2-amino-4-methylpentanoyl)pyrrolidine-2-carbonyl]amino]-5-oxopentanoic acid	CC(C)CC(C(=O)N1CCCC1C(=O)NC(CCC(=O)N)C(=O)O)N	-0.762185454	18222226;132610066	PubChem:(18222226 132610066)	2	357.2134704589844	107.683	51_Ga_QC_Iter_51
114	3	1	3	0.16266191550573111	-122.31642967998653	N/A	33.60210945987794	C11H25N3O	[M + K]+	LZBZFFKBLRWHEI	InChI=1S/C11H25N3O/c1-2-3-9-13-11(15)14-10-7-5-4-6-8-12/h2-10,12H2,1H3,(H2,13,14,15)	null	CCCCNC(=O)NCCCCCCN	1.10000002	107844360	PubChem:(107844360)	2	254.1620330810547	91.927	39_Ga_QC_Iter_39
115	1	2	2	0.1626376173109794	-16.483052339612406	N/A	85.75409198446268	C11H20N2O5	[M + H]+	MYFMARDICOWMQP	InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)	gamma-Glu-leu	CC(C)CC(C(=O)O)NC(=O)CCC(C(=O)O)N	-2.4000001	151023;4524287;7009565;88491002;89124213;89124215;92223192;92223193;139584172	HMDB:(11171);SuperNatural:(SN00298523 SN00360047);ZINC bio:(ZINC02384788 ZINC04545920 ZINC04545921 ZINC04545922);additional;MeSH:(151023);PubMed;COCONUT:(CNP0259843);Natural Products:(UNPD189228 UNPD80161);PubChem:(151023 4524287 7009565 88491002 89124213 89124215 92223192 92223193 139584172);CHEBI:(133038 68433);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-20391)	20506734	261.1465555826823	140.408	68_Ga_QC_Iter_68
116	1	1	2	0.16150898985256473	-13.900186581331328	N/A	80.72905770452935	C6H6N2O	[M + H]+	DFPAKSUCGFBDDF	InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)	Amide PP	C1=CC(=CN=C1)C(=O)N	-0.092859529	936;644257;450321;450552;4712715;11159323;15554907;15554909;11389387;16217434;23070210;124203111;129656287;129708200;131709068;131853291	HMDB:(1406);PubChem class - food;SuperNatural:(SN00000236);ZINC bio:(ZINC00005878);additional;HSDB:(98-92-0);MeSH:(936);Plantcyc:(NIACINAMIDE PYROPHOSPHATE-GROUP);PubMed;NORMAN:(NS00005364);COCONUT:(CNP0150794);KNApSAcK:(209);Natural Products:(UNPD180877);PubChem:(936 644257 450321 450552 4712715 11159323 15554907 15554909 11389387 16217434 23070210 124203111 129656287 129708200 131709068 131853291);CHEBI:(17154);PubChem class - bio and metabolites;KEGG:(C00153);PubChem class - safety and toxic;YMDB:(274);Training Set;PubChem class - drug;Biocyc:(NIACINAMIDE)	255847294	123.05563608805339	43.587	11_Ga_QC_Iter_11
117	1	1	1	0.16138491208426145	-15.724446719079884	N/A	34.17573024595509	C6H8O7	[M + Na]+	KRKNYBCHXYNGOX	InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)	Chemfill	C(C(=O)O)C(CC(=O)O)(C(=O)O)O	-1.79005051	311;24802;31348;4099777;3853591;4342083;9815540;12303294;12303295;10012881;9990172;10241686;10313505;19782904;16213286;16213403;16217547;16219104;22051957;25113638;59575930;76764134;87060892;88113319;87111074;88162338;87306242;102066902;129761155	HMDB:(94);PubChem class - food;SuperNatural:(SN00317829 SN00001730);ZINC bio:(ZINC00895081);additional;HSDB:(77-92-9);MeSH:(311 31348);Plantcyc:(CIT);PubMed;NORMAN:(NS00007335 NS00042537);COCONUT:(CNP0149674 CNP0346802 CNP0354288);KNApSAcK:(7619);Natural Products:(UNPD145647);PubChem:(311 24802 31348 4099777 3853591 4342083 9815540 12303294 12303295 10012881 9990172 10241686 10313505 19782904 16213286 16213403 16217547 16219104 22051957 25113638 59575930 76764134 87060892 88113319 87111074 88162338 87306242 102066902 129761155);CHEBI:(16947 35806 76049 35810 35809 35802 30769);PubChem class - bio and metabolites;KEGG:(C00158);PubChem class - safety and toxic;YMDB:(86);Training Set;PubChem class - drug;Biocyc:(CPD1UA-5664 CIT)	255847294	215.01641845703125	44.836	13_Ga_QC_Iter_13
118	3	1	7	0.1582577358798201	-218.12161696648207	N/A	26.295655398943374	C23H32N2O6	[M + Na]+	BOXSKFQPNRNTJJ	InChI=1S/C23H32N2O6/c1-15(2)13-17(21(28)31-23(3,4)5)24-20(27)18-11-12-19(26)25(18)22(29)30-14-16-9-7-6-8-10-16/h6-10,15,17-18H,11-14H2,1-5H3,(H,24,27)	null	CC(C)CC(C(=O)OC(C)(C)C)NC(=O)C1CCC(=O)N1C(=O)OCC2=CC=CC=C2	3.5	86757730	PubChem:(86757730)	2	455.2140706380208	162.126	81_Ga_QC_Iter_81
119	1	1	10	0.1530402076146949	-206.7272467974407	N/A	51.58268491788937	C33H58N8O14	[M + H]+	WCQZDTLQTJCLIB	InChI=1S/C33H58N8O14/c1-9-14(4)23(39-29(50)20(11-22(45)46)37-28(49)19(34)10-13(2)3)30(51)40-25(18(8)44)32(53)41-24(17(7)43)31(52)36-15(5)26(47)35-16(6)27(48)38-21(12-42)33(54)55/h13-21,23-25,42-44H,9-12,34H2,1-8H3,(H,35,47)(H,36,52)(H,37,49)(H,38,48)(H,39,50)(H,40,51)(H,41,53)(H,45,46)(H,54,55)	null	CCC(C)C(C(=O)NC(C(C)O)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CO)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)N	-3.26718664	44256341	PubChem:(44256341)	2	791.4161376953125	225.107	125_Ga_QC_Iter_125
120	3	1	2	0.1516850617921687	-55.245452846954564	N/A	2.0166568372476537	C4H13N2P	[M + H]+	XHHAURDPXXUXJB	InChI=1S/C4H13N2P/c5-1-3-7-4-2-6/h7H,1-6H2	null	C(CPCCN)N	-2.0	55290292	PubChem:(55290292)	2	121.08752187093098	24.134	7_Ga_QC_Iter_7
121	10	1	10	0.14916202825083866	-260.04127694181506	N/A	70.60670660094883	C39H71N5O9	[M + H]+	XHHJAKOHAZAXSJ	InChI=1S/C39H71N5O9/c1-10-26(8)33-39(52)53-28(18-16-14-12-11-13-15-17-23(2)3)21-32(47)40-29(19-24(4)5)35(48)42-31(22-45)37(50)44-34(27(9)46)38(51)41-30(20-25(6)7)36(49)43-33/h23-31,33-34,45-46H,10-22H2,1-9H3,(H,40,47)(H,41,51)(H,42,48)(H,43,49)(H,44,50)	null	CCC(C)C1C(=O)OC(CC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC(C)C)C(C)O)CO)CC(C)C)CCCCCCCCC(C)C	7.30000019	122177568	PubChem:(122177568);PubMed	66	754.5261433919271	457.427	225_Ga_QC_Iter_225
122	1	2	2	0.14460870055120226	-152.65416038728128	N/A	45.30975505191529	C13H25N5O3	[M + H]+	FIHUQYJZMKHVTA	InChI=1S/C13H25N5O3/c1-4-6-14-11-16-12(18-13(17-11)21-5-2)15-7-8-20-10-9-19-3/h4-10H2,1-3H3,(H2,14,15,16,17,18)	null	CCCNC1=NC(=NC(=N1)OCC)NCCOCCOC	1.89999998	80792190	PubChem:(80792190)	2	300.2016194661458	150.033	73_Ga_QC_Iter_73
123	1	1	1	0.14434797769092186	-34.119702674319775	N/A	76.6571717256279	C6H13NO3	[M + H]+	LULHTUNPBBMNSJ	InChI=1S/C6H13NO3/c1-3-10-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)	O-Ethylthreonine	CCOC(C)C(C(=O)O)N	-2.70000005	542370;146840;2724876;7019377;22213408;22301551;55252664;88969419	PubChem:(542370 146840 2724876 7019377 22213408 22301551 55252664 88969419);MeSH:(2724876)	6	148.09673563639322	46.044	14_Ga_QC_Iter_14
124	1	1	2	0.14255662665391514	-40.55725894258559	N/A	78.38882507970307	C11H9NO2	[M + H]+	SXOUIMVOMIGLHO	InChI=1S/C11H9NO2/c13-11(14)6-5-9-7-8-3-1-2-4-10(8)12-9/h1-7,12H,(H,13,14)	3-indoleacrylate	C1=CC=C2C(=C1)C=C(N2)C=CC(=O)O	1.99224496	15030923;54329873	NORMAN:(NS00015052);COCONUT:(CNP0200421);HMDB:(734);PubChem:(15030923 54329873);CHEBI:(90333);ZINC bio:(ZINC12494290);PubChem class - bio and metabolites;Training Set;PubMed	19161194	188.0704345703125	123.398	62_Ga_QC_Iter_62
125	5	2	18	0.14190895856941005	-167.59588180146324	N/A	55.50186371664428	C40H60O7	[M + H3N + H]+	RBBWLAVJQZGGMQ	InChI=1S/C40H60O7/c1-10-24-18-25(46-22-24)17-23(2)47-33(43)28-20-40(34(44)45)27(19-35(28,3)4)26-11-12-30-37(7)15-14-31(41)36(5,6)29(37)13-16-38(30,8)39(26,9)21-32(40)42/h10-11,17,25,27-32,41-42H,12-16,18-22H2,1-9H3,(H,44,45)	null	CC=C1CC(OC1)C=C(C)OC(=O)C2CC3(C(CC2(C)C)C4=CCC5C6(CCC(C(C6CCC5(C4(CC3O)C)C)(C)C)O)C)C(=O)O	7.51719284	""	COCONUT:(CNP0150750);Natural Products:(UNPD180930);SuperNatural:(SN00291928)	3178496	670.4677937825521	457.427	226_Ga_QC_Iter_226
126	1	1	2	0.14186292921645827	-124.30117066495463	N/A	29.069579218886304	C20H34N4O7S	[M + H]+	GIEXRAVZNDTFNG	InChI=1S/C20H34N4O7S/c1-4-11(2)16(20(30)31)23-18(28)14-6-5-8-24(14)19(29)13(7-9-32-3)22-17(27)12(21)10-15(25)26/h11-14,16H,4-10,21H2,1-3H3,(H,22,27)(H,23,28)(H,25,26)(H,30,31)	2-[[1-[2-[(2-amino-3-carboxypropanoyl)amino]-4-methylsulfanylbutanoyl]pyrrolidine-2-carbonyl]amino]-3-methylpentanoic acid	CCC(C)C(C(=O)O)NC(=O)C1CCCN1C(=O)C(CCSC)NC(=O)C(CC(=O)O)N	-0.449700654	18251579;102331333	PubChem:(18251579 102331333)	2	475.2204284667969	193.586	101_Ga_QC_Iter_101
127	1	1	3	0.14124607116401525	-106.91661794741269	N/A	56.554482648217295	C13H14N2O3	[M + H]+	CJBKXHIEZHJQOE	InChI=1S/C13H14N2O3/c1-4-15-11-6-5-9(13(17)18-3)7-10(11)14-8(2)12(15)16/h5-7H,4H2,1-3H3	methyl 1-ethyl-3-methyl-2-oxoquinoxaline-6-carboxylate	CCN1C2=C(C=C(C=C2)C(=O)OC)N=C(C1=O)C	1.10000002	8673743	PubChem:(8673743)	2	247.10777282714844	242.003	130_Ga_QC_Iter_130
128	2	1	10	0.13988637033505757	-131.81640676697072	N/A	48.81994207205926	C17H17N9O6	[M + H]+	WQGWWJNRCWAPJR	InChI=1S/C17H17N9O6/c18-17-25-13-12(15(30)26-17)23-7(4-22-13)3-20-10-6-19-9(5-21-10)14(29)24-8(16(31)32)1-2-11(27)28/h4-6,8H,1-3H2,(H,20,21)(H,24,29)(H,27,28)(H,31,32)(H3,18,22,25,26,30)	null	C1=C(N=C2C(=O)NC(=NC2=N1)N)CNC3=NC=C(N=C3)C(=O)NC(CCC(=O)O)C(=O)O	-2.5999999	135712896	PubChem:(135712896)	2	444.1354675292969	97.971	46_Ga_QC_Iter_46
129	1	1	7	0.138032575114496	-35.58548784131068	N/A	63.52301505616445	C14H24N4O7	[M + H]+	ZMDCGGKHRKNWKD	InChI=1S/C14H24N4O7/c1-6(2)11(16)13(23)18-8(5-9(15)19)12(22)17-7(14(24)25)3-4-10(20)21/h6-8,11H,3-5,16H2,1-2H3,(H2,15,19)(H,17,22)(H,18,23)(H,20,21)(H,24,25)	2-[[4-amino-2-[(2-amino-3-methylbutanoyl)amino]-4-oxobutanoyl]amino]pentanedioic acid	CC(C)C(C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)O)C(=O)O)N	-4.5999999	18232255	PubChem:(18232255)	2	361.17108154296875	75.048	27_Ga_QC_Iter_27
130	1	1	1	0.13754933154425097	-58.87030843567505	N/A	193.94388402161835	C13H25NO2	[M + H]+	DJFJODPWXCTNJU	InChI=1S/C13H25NO2/c14-12-10-8-6-4-2-1-3-5-7-9-11-13(15)16/h2,4H,1,3,5-12,14H2,(H,15,16)	null	C(CCCC(=O)O)CCC=CCCCCN	0.400000006	89036465;123509899	PubChem:(89036465 123509899)	2	228.1959431966146	291.692	149_Ga_QC_Iter_149
131	1	1	2	0.1348592600856143	-42.316395191820426	N/A	54.5698935479133	C5H6BNO2	[M + Na]+	ABMYEXAYWZJVOV	InChI=1S/C5H6BNO2/c8-6(9)5-2-1-3-7-4-5/h1-4,8-9H	3-pyridineboronic	B(C1=CN=CC=C1)(O)O	0.18278937	2734378;57902420;133553330	MeSH:(2734378);PubChem class - safety and toxic;Training Set;PubChem:(2734378 57902420 133553330);PubMed	67125318	145.0409393310547	54.344	19_Ga_QC_Iter_19
132	1	1	10	0.13473291772318374	-154.03948850917237	N/A	86.88282554297992	C21H37N5O6	[M + H]+	BDYIVQKAYFVMBG	InChI=1S/C21H37N5O6/c1-12(2)8-14(22)19(29)25-15(9-13(3)4)20(30)24-10-17(27)23-11-18(28)26-7-5-6-16(26)21(31)32/h12-16H,5-11,22H2,1-4H3,(H,23,27)(H,24,30)(H,25,29)(H,31,32)	1-[2-[[2-[[2-[(2-amino-4-methylpentanoyl)amino]-4-methylpentanoyl]amino]acetyl]amino]acetyl]pyrrolidine-2-carboxylic acid	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)O)N	-0.19701691	19033911	PubChem:(19033911)	2	456.28466796875	142.78	70_Ga_QC_Iter_70
133	1	1	3	0.13459107602222803	-80.61213266050427	N/A	89.50950877895988	C11H20N2O6	[M + H]+	RDBRHWIIBKLLMY	InChI=1S/C11H20N2O6/c1-7(13-19-2)3-5-9(14)12-8(11(17)18)4-6-10(15)16/h7-8,13H,3-6H2,1-2H3,(H,12,14)(H,15,16)(H,17,18)	null	CC(CCC(=O)NC(CCC(=O)O)C(=O)O)NOC	-2.9000001	88960800	PubChem:(88960800)	2	277.1398518880208	95.554	42_Ga_QC_Iter_42
134	7	1	16	0.1318633920351894	-241.91462560988862	N/A	53.60110439248459	C39H61N5O5	[M + H]+	AQAHDMBRBZCOTQ	InChI=1S/C39H61N5O5/c1-10-24(5)31(41-35(29-22-18-15-19-23-29)30(40)28-20-16-14-17-21-28)36(45)42-32(25(6)11-2)37(46)43-33(26(7)12-3)38(47)44-34(27(8)13-4)39(48)49-9/h14-27,30-35,41H,10-13,40H2,1-9H3,(H,42,45)(H,43,46)(H,44,47)	null	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)OC)NC(C1=CC=CC=C1)C(C2=CC=CC=C2)N	6.80000019	102411450	PubChem:(102411450)	2	680.4810180664062	506.249	235_Ga_QC_Iter_235
135	4	1	11	0.12879746462880184	-203.11450150023856	N/A	143.96109065901527	C29H49NO8	[M + H]+	YJCRQRQABJDMCD	InChI=1S/C29H49NO8/c1-14-7-10-20-28(5,16(14)8-9-17(30)25(35)36)12-11-19-27(3,4)24(34)18(13-29(19,20)6)38-26-23(33)22(32)21(31)15(2)37-26/h7,15-24,26,31-34H,8-13,30H2,1-6H3,(H,35,36)	null	CC1C(C(C(C(O1)OC2CC3(C(CCC4(C3CC=C(C4CCC(C(=O)O)N)C)C)C(C2O)(C)C)C)O)O)O	2.26211095	""	COCONUT:(CNP0235416);Natural Products:(UNPD104847);SuperNatural:(SN00253735)	3178496	540.3561197916666	315.818	162_Ga_QC_Iter_162
136	1	1	3	0.1278394030482756	-30.83125519257093	N/A	12.825634176186089	C47H95N2O6P	[M + H]+	PHHACKGXKSPKBP	InChI=1S/C47H95N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-30-32-34-36-38-40-46(50)45(44-55-56(52,53)54-43-42-49(3,4)5)48-47(51)41-39-37-35-33-31-28-19-17-15-13-11-9-7-2/h38,40,45-46,50H,6-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/p+1	null	CCCCCCCCCCCCCCCCCCCCCC=CC(C(COP(=O)(O)OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCCC)O	16.7000008	138235305;138235306	PubChem:(138235305 138235306)	2	815.6994018554688	433.277	215_Ga_QC_Iter_215
137	1	1	6	0.12679802078846775	-240.89433593680567	N/A	34.33493098896915	C32H62N4O10	[M + H]+	YXLYOLRDFDOBGG	InChI=1S/C32H62N4O10/c1-31(2,3)29(39)35-13-19-45-25-23-43-17-9-27(37)33-11-7-15-41-21-22-42-16-8-12-34-28(38)10-18-44-24-26-46-20-14-36-30(40)32(4,5)6/h7-26H2,1-6H3,(H,33,37)(H,34,38)(H,35,39)(H,36,40)	N-[2-[2-[3-[3-[2-[3-[3-[2-[2-(2,2-dimethylpropanoylamino)ethoxy]ethoxy]propanoylamino]propoxy]ethoxy]propylamino]-3-oxopropoxy]ethoxy]ethyl]-2,2-dimethylpropanamide	CC(C)(C)C(=O)NCCOCCOCCC(=O)NCCCOCCOCCCNC(=O)CCOCCOCCNC(=O)C(C)(C)C	0.0	59459946	PubChem:(59459946)	2	663.4544881184896	505.366	233_Ga_QC_Iter_233
138	2	1	5	0.12491084508143081	-278.38878058797826	N/A	28.269530027719934	C18H37N5O6	[M + Na]+	WYJWQIORCZGNRY	InChI=1S/C18H37N5O6/c1-19(2)5-7-21(13-16(24)25)9-11-23(15-18(28)29)12-10-22(14-17(26)27)8-6-20(3)4/h5-15H2,1-4H3,(H,24,25)(H,26,27)(H,28,29)	2-[2-[carboxymethyl-[2-[carboxymethyl-[2-(dimethylamino)ethyl]amino]ethyl]amino]ethyl-[2-(dimethylamino)ethyl]amino]acetic acid	CN(C)CCN(CCN(CCN(CCN(C)C)CC(=O)O)CC(=O)O)CC(=O)O	-7.5999999	19013163	PubChem:(19013163)	2	442.2607421875	117.352	58_Ga_QC_Iter_58
139	9	1	10	0.12431664815530809	-174.38432821589535	N/A	45.03500591691916	C30H49N9O15	[M + H]+	YWTUDCCPODQWLQ	InChI=1S/C30H49N9O15/c1-13(2)9-17(27(50)36-16(30(53)54)5-8-23(44)45)37-28(51)18(10-24(46)47)38-29(52)19(12-40)39-26(49)15(4-7-21(33)42)35-25(48)14(3-6-20(32)41)34-22(43)11-31/h13-19,40H,3-12,31H2,1-2H3,(H2,32,41)(H2,33,42)(H,34,43)(H,35,48)(H,36,50)(H,37,51)(H,38,52)(H,39,49)(H,44,45)(H,46,47)(H,53,54)	2-[[2-[[2-[[2-[[5-amino-2-[[5-amino-2-[(2-aminoacetyl)amino]-5-oxopentanoyl]amino]-5-oxopentanoyl]amino]-3-hydroxypropanoyl]amino]-3-carboxypropanoyl]amino]-4-methylpentanoyl]amino]pentanedioic acid	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)CN	-8.39999962	21226188	PubChem:(21226188)	2	776.3460083007812	199.639	109_Ga_QC_Iter_109
140	1	1	2	0.12264692219752199	-34.645257596811376	N/A	79.67152939714008	C12H25NO	[M + H]+	VXUAXBGDCYWTME	InChI=1S/C12H25NO/c1-3-5-6-7-8-9-10-11-12(14)13-4-2/h3-11H2,1-2H3,(H,13,14)	N-ethyldecanamide	CCCCCCCCCC(=O)NCC	4.0	3603720	PubChem:(3603720)	2	200.20008850097656	351.991	173_Ga_QC_Iter_173
141	1	2	9	0.12010215812210716	-277.7287177401735	N/A	48.22077982315452	C35H67N9O7	[M - H2O + H]+	HVQNOLZBBCLZMZ	InChI=1S/C35H67N9O7/c1-3-5-14-24(39)30(45)42-27(17-8-11-21-37)34(49)44-23-13-19-29(44)33(48)41-26(16-7-10-20-36)31(46)40-25(15-6-4-2)32(47)43-28(35(50)51)18-9-12-22-38/h24-29H,3-23,36-39H2,1-2H3,(H,40,46)(H,41,48)(H,42,45)(H,43,47)(H,50,51)	null	CCCCC(C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)NC(CCCC)C(=O)NC(CCCCN)C(=O)O)N	0.363536775	122177304;134139323	PubChem:(122177304 134139323);PubMed	66	708.5122273763021	505.037	230_Ga_QC_Iter_230
142	8	1	11	0.11899917948622396	-156.48405682471733	N/A	91.67964955688123	C20H26FN3O	[M + H]+	DVLSRPGZTUPZFF	InChI=1S/C20H26FN3O/c1-22(2)18-11-9-16(10-12-18)13-24(4)20(25)15-23(3)14-17-7-5-6-8-19(17)21/h5-12H,13-15H2,1-4H3	null	CN(C)C1=CC=C(C=C1)CN(C)C(=O)CN(C)CC2=CC=CC=C2F	3.0	133927899	PubChem:(133927899)	2	344.21201578776044	271.094	140_Ga_QC_Iter_140
143	1	1	10	0.11712614062529551	-11.049901057321382	N/A	32.79625905535099	C21H34N4O11	[M + H]+	WGFKJLAJMZQTGR	InChI=1S/C21H34N4O11/c1-10(2)9-14(20(34)24-13(21(35)36)5-8-17(30)31)25-19(33)12(4-7-16(28)29)23-18(32)11(22)3-6-15(26)27/h10-14H,3-9,22H2,1-2H3,(H,23,32)(H,24,34)(H,25,33)(H,26,27)(H,28,29)(H,30,31)(H,35,36)	2-[[2-[[2-[(2-amino-4-carboxybutanoyl)amino]-4-carboxybutanoyl]amino]-4-methylpentanoyl]amino]pentanedioic acid	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)N	-1.77812183	18264646	PubChem:(18264646)	2	519.2283732096354	115.99	57_Ga_QC_Iter_57
144	1	1	4	0.11685139095171541	-42.221122761834714	N/A	21.84221128962832	C47H93N2O6P	[M + H]+	SRKGUPZDDPSBCY	InChI=1S/C47H93N2O6P/c1-6-8-10-12-14-16-18-19-20-21-22-23-24-25-26-27-28-29-30-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-17-15-13-11-9-7-2/h25-26,38,40,45-46,50H,6-24,27-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/p+1	null	CCCCCCCCCCCCCCC=CCCCCCCCCCCC(=O)NC(COP(=O)(O)OCC[N+](C)(C)C)C(C=CCCCCCCCCCC)O	15.8000002	138263961;138263962	PubChem:(138263961 138263962)	2	813.68408203125	574.509	238_Ga_QC_Iter_238
145	1	1	10	0.11570672068198107	-104.5734707313115	N/A	113.31879184185165	C20H34O8	[M + Na]+	OGXLVUTVWBNLOW	InChI=1S/C20H34O8/c1-8-9-19(13(3)26-15(5)22)20(28-17(7)24)11-18(27-16(6)23)10-12(2)25-14(4)21/h12-13,18-20H,8-11H2,1-7H3	null	CCCC(C(C)OC(=O)C)C(CC(CC(C)OC(=O)C)OC(=O)C)OC(=O)C	3.20000005	57648836	PubChem:(57648836)	2	425.21473185221356	386.095	196_Ga_QC_Iter_196
146	1	1	2	0.1135479359808411	-51.78201185906745	N/A	12.050941540089607	C4H7N3O2	[M + H]+	MEYLXDNRKNTQSN	InChI=1S/C4H7N3O2/c1-2(5)7-3(6)4(8)9/h1H3,(H,8,9)(H3,5,6,7)	null	CC(=NC(=N)C(=O)O)N	-0.800000012	123662350	PubChem:(123662350)	2	130.0616912841797	49.628	18_Ga_QC_Iter_18
147	2	1	3	0.11267188982140891	-123.45879594483398	N/A	76.98918862923205	C4H13BN2O3	[M + Na]+	UKSJHEHERZWQRA	InChI=1S/C4H13BN2O3/c6-1-3-9-5(8)10-4-2-7/h8H,1-4,6-7H2	Caswell No. 088	B(O)(OCCN)OCCN	-2.19246101	89633	PubChem:(89633)	2	170.0967025756836	49.628	17_Ga_QC_Iter_17
148	1	1	1	0.1119116579790185	-84.37209795895416	N/A	37.64293214419723	C20H43NO3	[M + H]+	UQAUXYMLKGFKBX	InChI=1S/C20H43NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-19(23)20(24)18(21)17-22/h18-20,22-24H,2-17,21H2,1H3	C20-Phytosphingosine	CCCCCCCCCCCCCCCCC(C(C(CO)N)O)O	5.69999981	12302751;12302752;57339258;71751578;71772200;129682782	COCONUT:(CNP0205611);Natural Products:(UNPD135638);PubChem:(12302751 12302752 57339258 71751578 71772200 129682782);SuperNatural:(SN00233331);CHEBI:(64885 64910);YMDB:(1099);Biocyc:(CPD-22075)	3246114	346.3304138183594	312.239	157_Ga_QC_Iter_157
149	1	1	1	0.11156939015497543	-22.268465043390865	N/A	94.37535265156018	C32H65NO3	[M + H]+	OATZWFIIMBTHBM	InChI=1S/C32H65NO3/c1-3-5-7-9-11-13-14-15-16-17-18-20-21-23-25-27-31(35)30(29-34)33-32(36)28-26-24-22-19-12-10-8-6-4-2/h30-31,34-35H,3-29H2,1-2H3,(H,33,36)	null	CCCCCCCCCCCCCCCCCC(C(CO)NC(=O)CCCCCCCCCCC)O	12.3000002	132994663;134754400	PubChem:(132994663 134754400)	2	512.5035095214844	401.678	203_Ga_QC_Iter_203
150	1	1	4	0.1103228771100753	-140.24058887465102	N/A	30.26226957505244	C41H78N2O8	[M + K]+	JXWMZQMYKFPODA	InChI=1S/C41H78N2O8/c44-34-24-14-4-8-18-28-36(26-16-6-1-12-22-32-40(48)49)42-38(46)30-20-10-3-11-21-31-39(47)43-37(29-19-9-5-15-25-35-45)27-17-7-2-13-23-33-41(50)51/h36-37,44-45H,1-35H2,(H,42,46)(H,43,47)(H,48,49)(H,50,51)	null	C(CCCC(CCCCCCCO)NC(=O)CCCCCCCC(=O)NC(CCCCCCCC(=O)O)CCCCCCCO)CCCC(=O)O	9.19999981	101365299	PubChem:(101365299)	2	765.5419921875	505.366	232_Ga_QC_Iter_232
